id,age,gender,education,marital_status,skills,experience_years,location,target_job,barriers,employment_status,current_salary,education_level_num,skills_normalized,barrier_health,barrier_family,barrier_techGap,barrier_location,barrier_language,barrier_score,barrier_level,region,location_normalized,cleaned_at
worker_0800,43,female,upper_secondary,widowed,skills,13.0,Cần Thơ,Thợ lành nghề,family|health,retired,8449563,3,True,1,1,0,0,0,3.5,medium,mekong,cần thơ,2026-04-19T00:38:59.584713
worker_0801,39,other,upper_secondary,single,salary_range|skills,13.0,Vinhy,Nhân viên bán hàng,,unemployed,0,3,True,0,0,0,0,0,0.0,low,north,nghệ an,2026-04-19T00:38:59.584754
worker_0802,37,female,upper_secondary,single,salary_range|skills,11.0,Huế,Thợ lành nghề,techGap|other|location,self-employed,10483878,3,True,0,0,1,1,0,2.5,medium,central,thừa thiên huế,2026-04-19T00:38:59.584788
worker_0804,45,male,university,married,salary_range|skills,16.0,Huế,Lao động xây dựng,location|health,unemployed,0,5,True,1,0,0,1,0,3.0,medium,central,thừa thiên huế,2026-04-19T00:38:59.584900
worker_0805,47,male,upper_secondary,divorced,skills,23.0,Hải Phòng,Bảo vệ,other|location,self-employed,5730053,3,True,0,0,0,1,0,1.0,low,north,hải phòng,2026-04-19T00:38:59.584951
worker_0806,59,male,university,single,salary_range|skills,30.0,Nam Định,Bảo vệ,,self-employed,6579042,5,True,0,0,0,0,0,0.0,low,north,nam định,2026-04-19T00:38:59.584994
worker_0807,43,other,primary,married,salary_range|skills,16.0,Bình Dương,Công nhân sản xuất,location,self-employed,14742820,1,True,0,0,0,1,0,1.0,low,south_east,bình dương,2026-04-19T00:38:59.585031
worker_0809,60,female,upper_secondary,married,salary_range|skills,30.0,TP. Hồ Chí Minh,Nhân viên phục vụ,other|family,retired,5871524,3,True,0,1,0,0,0,1.5,low,south_east,hồ chí minh,2026-04-19T00:38:59.585116
worker_0810,53,male,college,widowed,salary_range|skills,29.0,Hải Phòng,Nhân viên bán hàng,,unemployed,0,4,True,0,0,0,0,0,0.0,low,north,hải phòng,2026-04-19T00:38:59.585159
worker_0811,61,male,college,single,skills,30.0,Thanh Hóa,Nhân viên bán hàng,other,employed,10317662,4,True,0,0,0,0,0,0.0,low,north,thanh hóa,2026-04-19T00:38:59.585201
worker_0812,65,female,primary,divorced,salary_range|skills,30.0,Bắc Ninh,Kế toán / Hành chính,,employed,11694659,1,True,0,0,0,0,0,0.0,low,north,bắc ninh,2026-04-19T00:38:59.585235
worker_0813,52,male,upper_secondary,married,salary_range|skills,25.0,Hải Dương,Bảo vệ,techGap|location|health,self-employed,12291730,3,True,1,0,1,1,0,4.5,medium,north,hải dương,2026-04-19T00:38:59.585274
worker_0814,43,other,college,single,skills,13.0,Nha Trang,Lái xe,health|family,employed,4506301,4,True,1,1,0,0,0,3.5,medium,central,khánh hòa,2026-04-19T00:38:59.585305
worker_0815,46,male,university,widowed,salary_range,22.0,TP. Hồ Chí Minh,Kế toán / Hành chính,techGap|health|family,employed,11438823,5,True,1,1,1,0,0,5.0,high,south_east,hồ chí minh,2026-04-19T00:38:59.585353
worker_0816,58,female,primary,single,salary_range|skills,30.0,Thái Nguyên,Nhân viên kho vận,health|other|techGap,employed,14542982,1,True,1,0,1,0,0,3.5,medium,north,thái nguyên,2026-04-19T00:38:59.585449
worker_0817,57,male,upper_secondary,married,salary_range|skills,30.0,Nha Trang,Lao động xây dựng,,retired,9214601,3,True,0,0,0,0,0,0.0,low,central,khánh hòa,2026-04-19T00:38:59.585471
worker_0819,52,other,primary,divorced,salary_range|skills,28.0,Thái Nguyên,Kế toán / Hành chính,family|other,employed,12283457,1,True,0,1,0,0,0,1.5,low,north,thái nguyên,2026-04-19T00:38:59.585565
worker_0820,38,female,upper_secondary,widowed,salary_range,18.0,Cần Thơ,Kế toán / Hành chính,techGap,employed,13293985,3,True,0,0,1,0,0,1.5,low,mekong,cần thơ,2026-04-19T00:38:59.585603
worker_0821,35,male,college,divorced,salary_range|skills,9.0,Huế,Nhân viên bán hàng,other,self-employed,13671138,4,True,0,0,0,0,0,0.0,low,central,thừa thiên huế,2026-04-19T00:38:59.585626
worker_0822,46,other,primary,widowed,salary_range|skills,25.0,Thái Nguyên,Nông dân / Nông nghiệp,,unemployed,0,1,True,0,0,0,0,0,0.0,low,north,thái nguyên,2026-04-19T00:38:59.585673
worker_0823,61,male,primary,married,salary_range|skills,30.0,TP. Hồ Chí Minh,Giúp việc / Dịch vụ,,self-employed,8051202,1,True,0,0,0,0,0,0.0,low,south_east,hồ chí minh,2026-04-19T00:38:59.585707
worker_0824,48,female,upper_secondary,married,salary_range,23.0,Hải Phòng,Nhân viên bán hàng,techGap|other,unemployed,0,3,True,0,0,1,0,0,1.5,low,north,hải phòng,2026-04-19T00:38:59.585743
worker_0825,42,male,primary,divorced,salary_range|skills,14.0,Nha Trang,Lao động xây dựng,other|health|location,unemployed,0,1,True,1,0,0,1,0,3.0,medium,central,khánh hòa,2026-04-19T00:38:59.585765
worker_0826,55,male,upper_secondary,widowed,salary_range|skills,30.0,Huế,Bảo vệ,location|family|other,unemployed,0,3,True,0,1,0,1,0,2.5,medium,central,thừa thiên huế,2026-04-19T00:38:59.585787
worker_0827,39,female,primary,married,salary_range|skills,12.0,TP. Hồ Chí Minh,Nông dân / Nông nghiệp,,employed,5387441,1,True,0,0,0,0,0,0.0,low,south_east,hồ chí minh,2026-04-19T00:38:59.585820
worker_0828,52,male,primary,single,salary_range|skills,24.0,Nam Định,Kế toán / Hành chính,family|other,unemployed,0,1,True,0,1,0,0,0,1.5,low,north,nam định,2026-04-19T00:38:59.585865
worker_0829,52,female,primary,married,salary_range|skills,25.0,Vĩnh Phúc,Pha chế,,retired,7185902,1,True,0,0,0,0,0,0.0,low,north,vĩnh phúc,2026-04-19T00:38:59.585923
worker_0830,52,other,upper_secondary,married,salary_range|skills,30.0,Nam Định,Nông dân / Nông nghiệp,location|techGap|health,self-employed,8256600,3,True,1,0,1,1,0,4.5,medium,north,nam định,2026-04-19T00:38:59.585983
worker_0831,61,male,college,widowed,skills,30.0,Vũng Tàu,Giúp việc / Dịch vụ,location|other,unemployed,0,4,True,0,0,0,1,0,1.0,low,south_east,vũng tàu,2026-04-19T00:38:59.586022
worker_0832,46,male,college,married,salary_range|skills,26.0,Hải Dương,Nông dân / Nông nghiệp,health|other|family,retired,6969611,4,True,1,1,0,0,0,3.5,medium,north,hải dương,2026-04-19T00:38:59.586070
worker_0835,44,female,college,single,salary_range|skills,24.0,Hải Phòng,Nhân viên kho vận,techGap|other|family,unemployed,0,4,True,0,1,1,0,0,3.0,medium,north,hải phòng,2026-04-19T00:38:59.586228
worker_0836,43,female,primary,married,salary_range,13.0,Hải Phòng,Nhân viên kho vận,location,unemployed,0,1,True,0,0,0,1,0,1.0,low,north,hải phòng,2026-04-19T00:38:59.586264
worker_0838,40,male,college,divorced,salary_range|skills,14.0,Thái Nguyên,Nhân viên phục vụ,other,retired,12290213,4,True,0,0,0,0,0,0.0,low,north,thái nguyên,2026-04-19T00:38:59.586369
worker_0840,65,female,university,married,salary_range|skills,30.0,Đà Nẵng,Bảo vệ,health|family,retired,10511790,5,True,1,1,0,0,0,3.5,medium,central,đà nẵng,2026-04-19T00:38:59.586470
worker_0842,44,female,college,single,salary_range|skills,22.0,Hải Phòng,Công nhân sản xuất,health,employed,7916241,4,True,1,0,0,0,0,2.0,medium,north,hải phòng,2026-04-19T00:38:59.586581
worker_0843,51,male,upper_secondary,married,salary_range|skills,22.0,TP. Hồ Chí Minh,Giúp việc / Dịch vụ,location|other,self-employed,5882576,3,True,0,0,0,1,0,1.0,low,south_east,hồ chí minh,2026-04-19T00:38:59.586619
worker_0845,54,female,college,divorced,salary_range|skills,24.0,Đà Nẵng,Thợ lành nghề,family|other,unemployed,0,4,True,0,1,0,0,0,1.5,low,central,đà nẵng,2026-04-19T00:38:59.586708
worker_0846,37,female,upper_secondary,married,salary_range|skills,9.0,Huế,Giúp việc / Dịch vụ,location|health,employed,7932632,3,True,1,0,0,1,0,3.0,medium,central,thừa thiên huế,2026-04-19T00:38:59.586732
worker_0847,55,female,college,divorced,salary_range|skills,29.0,Bắc Ninh,Nhân viên phục vụ,techGap|health,unemployed,0,4,True,1,0,1,0,0,3.5,medium,north,bắc ninh,2026-04-19T00:38:59.586770
worker_0850,63,other,college,divorced,salary_range|skills,30.0,Huế,Nhân viên kho vận,,retired,3435346,4,True,0,0,0,0,0,0.0,low,central,thừa thiên huế,2026-04-19T00:38:59.586922
worker_0851,42,female,upper_secondary,married,skills,22.0,Huế,Giúp việc / Dịch vụ,,retired,7716711,3,True,0,0,0,0,0,0.0,low,central,thừa thiên huế,2026-04-19T00:38:59.586942
worker_0852,36,male,primary,married,salary_range|skills,6.0,Huế,Lao động xây dựng,family|location|other,unemployed,0,1,True,0,1,0,1,0,2.5,medium,central,thừa thiên huế,2026-04-19T00:38:59.586964
worker_0853,48,male,college,married,salary_range|skills,25.0,Cần Thơ,Pha chế,location,unemployed,0,4,True,0,0,0,1,0,1.0,low,mekong,cần thơ,2026-04-19T00:38:59.587003
worker_0854,36,other,college,married,salary_range|skills,15.0,Thái Nguyên,Nhân viên phục vụ,techGap|health,unemployed,0,4,True,1,0,1,0,0,3.5,medium,north,thái nguyên,2026-04-19T00:38:59.587049
worker_0855,56,female,university,widowed,salary_range|skills,30.0,Đà Nẵng,Thợ lành nghề,,retired,9617516,5,True,0,0,0,0,0,0.0,low,central,đà nẵng,2026-04-19T00:38:59.587080
worker_0856,51,other,college,widowed,salary_range|skills,30.0,Hà Nội,Kế toán / Hành chính,,employed,8091805,4,True,0,0,0,0,0,0.0,low,north,hà nội,2026-04-19T00:38:59.587110
worker_0857,54,female,upper_secondary,widowed,salary_range|skills,25.0,Thái Nguyên,Pha chế,other,retired,10964899,3,True,0,0,0,0,0,0.0,low,north,thái nguyên,2026-04-19T00:38:59.587154
worker_0858,63,female,college,married,skills,30.0,Vĩnh Phúc,Nhân viên bán hàng,,retired,3670557,4,True,0,0,0,0,0,0.0,low,north,vĩnh phúc,2026-04-19T00:38:59.587207
worker_0860,51,female,university,widowed,salary_range,30.0,Hải Phòng,Nhân viên bán hàng,health|location,retired,9313745,5,True,1,0,0,1,0,3.0,medium,north,hải phòng,2026-04-19T00:38:59.587301
worker_0861,46,male,college,married,salary_range|skills,22.0,Vinhy,Giúp việc / Dịch vụ,family,retired,11653431,4,True,0,1,0,0,0,1.5,low,north,nghệ an,2026-04-19T00:38:59.587329
worker_0863,40,female,primary,married,salary_range,15.0,Vinhy,Kế toán / Hành chính,,employed,9053931,1,True,0,0,0,0,0,0.0,low,north,nghệ an,2026-04-19T00:38:59.587406
worker_0864,64,other,college,divorced,salary_range|skills,30.0,Hải Phòng,Bảo vệ,,self-employed,12703258,4,True,0,0,0,0,0,0.0,low,north,hải phòng,2026-04-19T00:38:59.587439
worker_0865,52,female,upper_secondary,divorced,salary_range|skills,30.0,Hải Dương,Nhân viên phục vụ,techGap,employed,6101209,3,True,0,0,1,0,0,1.5,low,north,hải dương,2026-04-19T00:38:59.587476
worker_0866,36,male,upper_secondary,widowed,skills,7.0,TP. Hồ Chí Minh,Kế toán / Hành chính,,self-employed,11530297,3,True,0,0,0,0,0,0.0,low,south_east,hồ chí minh,2026-04-19T00:38:59.587507
worker_0867,54,male,university,widowed,salary_range|skills,25.0,Nha Trang,Công nhân sản xuất,health|other,employed,5129300,5,True,1,0,0,0,0,2.0,medium,central,khánh hòa,2026-04-19T00:38:59.587528
worker_0868,39,female,upper_secondary,widowed,salary_range|skills,14.0,Vũng Tàu,Giúp việc / Dịch vụ,techGap|other|location,unemployed,0,3,True,0,0,1,1,0,2.5,medium,south_east,vũng tàu,2026-04-19T00:38:59.587566
worker_0869,59,female,upper_secondary,married,salary_range|skills,30.0,TP. Hồ Chí Minh,Giúp việc / Dịch vụ,location|health|other,retired,4221155,3,True,1,0,0,1,0,3.0,medium,south_east,hồ chí minh,2026-04-19T00:38:59.587602
worker_0870,45,male,primary,married,skills,23.0,Vũng Tàu,Lao động xây dựng,,self-employed,5463426,1,True,0,0,0,0,0,0.0,low,south_east,vũng tàu,2026-04-19T00:38:59.587634
worker_0871,59,other,upper_secondary,divorced,salary_range|skills,29.0,TP. Hồ Chí Minh,Công nhân sản xuất,health|family|other,unemployed,0,3,True,1,1,0,0,0,3.5,medium,south_east,hồ chí minh,2026-04-19T00:38:59.587673
worker_0872,43,male,primary,single,salary_range|skills,18.0,Cần Thơ,Nhân viên kho vận,family|other|techGap,self-employed,3421696,1,True,0,1,1,0,0,3.0,medium,mekong,cần thơ,2026-04-19T00:38:59.587714
worker_0873,37,male,college,married,skills,10.0,Đà Lạt,Thợ lành nghề,health,self-employed,6913606,4,True,1,0,0,0,0,2.0,medium,central_highlands,lâm đồng,2026-04-19T00:38:59.587736
worker_0875,54,female,primary,divorced,salary_range|skills,25.0,Vinhy,Nông dân / Nông nghiệp,other|family,retired,7292634,1,True,0,1,0,0,0,1.5,low,north,nghệ an,2026-04-19T00:38:59.587821
worker_0876,57,male,primary,widowed,salary_range|skills,30.0,Thái Nguyên,Nông dân / Nông nghiệp,,self-employed,13361948,1,True,0,0,0,0,0,0.0,low,north,thái nguyên,2026-04-19T00:38:59.587870
worker_0877,37,male,upper_secondary,single,salary_range,14.0,Bình Dương,Pha chế,other,retired,4628720,3,True,0,0,0,0,0,0.0,low,south_east,bình dương,2026-04-19T00:38:59.587909
worker_0879,57,male,primary,single,salary_range|skills,30.0,Cần Thơ,Kế toán / Hành chính,,retired,13621821,1,True,0,0,0,0,0,0.0,low,mekong,cần thơ,2026-04-19T00:38:59.588002
worker_0880,56,other,college,widowed,salary_range,28.0,Vũng Tàu,Công nhân sản xuất,health|techGap|family,retired,11341777,4,True,1,1,1,0,0,5.0,high,south_east,vũng tàu,2026-04-19T00:38:59.588043
worker_0882,60,male,primary,single,skills,30.0,Bắc Ninh,Nhân viên phục vụ,techGap,employed,11842545,1,True,0,0,1,0,0,1.5,low,north,bắc ninh,2026-04-19T00:38:59.588156
worker_0883,56,male,primary,widowed,salary_range|skills,30.0,Thanh Hóa,Nhân viên bán hàng,other|location|techGap,retired,4931756,1,True,0,0,1,1,0,2.5,medium,north,thanh hóa,2026-04-19T00:38:59.588218
worker_0884,63,other,primary,divorced,salary_range|skills,30.0,Bình Dương,Nhân viên phục vụ,techGap,unemployed,0,1,True,0,0,1,0,0,1.5,low,south_east,bình dương,2026-04-19T00:38:59.588261
worker_0885,65,male,primary,single,salary_range|skills,30.0,TP. Hồ Chí Minh,Lái xe,health|techGap|location,retired,10813174,1,True,1,0,1,1,0,4.5,medium,south_east,hồ chí minh,2026-04-19T00:38:59.588301
worker_0887,47,other,upper_secondary,single,salary_range|skills,20.0,Hà Nội,Pha chế,,self-employed,6176520,3,True,0,0,0,0,0,0.0,low,north,hà nội,2026-04-19T00:38:59.588393
worker_0888,35,other,primary,married,salary_range|skills,13.0,Nam Định,Công nhân sản xuất,family|other|location,unemployed,0,1,True,0,1,0,1,0,2.5,medium,north,nam định,2026-04-19T00:38:59.588440
worker_0889,59,other,university,married,salary_range|skills,30.0,Cần Thơ,Giúp việc / Dịch vụ,health|techGap|location,unemployed,0,5,True,1,0,1,1,0,4.5,medium,mekong,cần thơ,2026-04-19T00:38:59.588480
worker_0890,57,other,college,single,salary_range|skills,30.0,Hải Dương,Nhân viên bán hàng,techGap|other|family,unemployed,0,4,True,0,1,1,0,0,3.0,medium,north,hải dương,2026-04-19T00:38:59.588523
worker_0891,38,other,college,widowed,salary_range|skills,9.0,Thái Nguyên,Nhân viên bán hàng,location|family,self-employed,6742334,4,True,0,1,0,1,0,2.5,medium,north,thái nguyên,2026-04-19T00:38:59.588574
worker_0893,38,female,primary,single,skills,12.0,Hải Dương,Kế toán / Hành chính,location,employed,4584312,1,True,0,0,0,1,0,1.0,low,north,hải dương,2026-04-19T00:38:59.588666
worker_0894,49,other,college,single,salary_range|skills,23.0,Hải Dương,Bảo vệ,,unemployed,0,4,True,0,0,0,0,0,0.0,low,north,hải dương,2026-04-19T00:38:59.588705
worker_0895,58,female,upper_secondary,married,skills,28.0,Nha Trang,Thợ lành nghề,health|other,retired,8909284,3,True,1,0,0,0,0,2.0,medium,central,khánh hòa,2026-04-19T00:38:59.588726
worker_0896,53,other,primary,single,salary_range|skills,30.0,Bắc Ninh,Nông dân / Nông nghiệp,,self-employed,4605770,1,True,0,0,0,0,0,0.0,low,north,bắc ninh,2026-04-19T00:38:59.588762
worker_0897,40,male,primary,widowed,salary_range|skills,20.0,TP. Hồ Chí Minh,Kế toán / Hành chính,health|location,self-employed,5373804,1,True,1,0,0,1,0,3.0,medium,south_east,hồ chí minh,2026-04-19T00:38:59.588800
worker_0898,63,female,college,single,salary_range,30.0,Thanh Hóa,Giúp việc / Dịch vụ,,retired,5886558,4,True,0,0,0,0,0,0.0,low,north,thanh hóa,2026-04-19T00:38:59.588841
worker_0899,44,male,college,widowed,salary_range,18.0,Thanh Hóa,Bảo vệ,techGap,self-employed,10082500,4,True,0,0,1,0,0,1.5,low,north,thanh hóa,2026-04-19T00:38:59.588882
worker_0900,55,male,college,widowed,salary_range|skills,30.0,Đà Lạt,Pha chế,health,unemployed,0,4,True,1,0,0,0,0,2.0,medium,central_highlands,lâm đồng,2026-04-19T00:38:59.588905
worker_0901,51,female,college,single,salary_range|skills,21.0,Đà Lạt,Nhân viên phục vụ,health|location,retired,12896903,4,True,1,0,0,1,0,3.0,medium,central_highlands,lâm đồng,2026-04-19T00:38:59.588929
worker_0902,49,other,college,widowed,skills,19.0,Hải Dương,Lao động xây dựng,techGap|location|other,retired,8218573,4,True,0,0,1,1,0,2.5,medium,north,hải dương,2026-04-19T00:38:59.588967
worker_0904,45,other,primary,divorced,salary_range|skills,24.0,Hải Phòng,Pha chế,,self-employed,6822446,1,True,0,0,0,0,0,0.0,low,north,hải phòng,2026-04-19T00:38:59.589063
worker_0905,65,female,university,married,skills,30.0,Nam Định,Nhân viên phục vụ,other|techGap,unemployed,0,5,True,0,0,1,0,0,1.5,low,north,nam định,2026-04-19T00:38:59.589106
worker_0906,62,female,university,married,salary_range|skills,30.0,Huế,Nhân viên kho vận,location|techGap,retired,6399874,5,True,0,0,1,1,0,2.5,medium,central,thừa thiên huế,2026-04-19T00:38:59.589130
worker_0907,65,other,college,divorced,skills,30.0,Bình Dương,Nông dân / Nông nghiệp,,self-employed,9466701,4,True,0,0,0,0,0,0.0,low,south_east,bình dương,2026-04-19T00:38:59.589166
worker_0908,65,male,primary,widowed,salary_range|skills,30.0,Hà Nội,Lao động xây dựng,other|techGap|location,self-employed,8430048,1,True,0,0,1,1,0,2.5,medium,north,hà nội,2026-04-19T00:38:59.589207
worker_0909,36,female,primary,married,salary_range|skills,16.0,Hải Phòng,Lái xe,,retired,14714167,1,True,0,0,0,0,0,0.0,low,north,hải phòng,2026-04-19T00:38:59.589245
worker_0911,61,male,upper_secondary,widowed,salary_range|skills,30.0,Đà Nẵng,Nhân viên phục vụ,health|other|family,unemployed,0,3,True,1,1,0,0,0,3.5,medium,central,đà nẵng,2026-04-19T00:38:59.589345
worker_0912,35,female,primary,divorced,salary_range|skills,8.0,Bắc Ninh,Giúp việc / Dịch vụ,location|techGap,employed,10007238,1,True,0,0,1,1,0,2.5,medium,north,bắc ninh,2026-04-19T00:38:59.589386
worker_0913,63,female,university,divorced,salary_range,30.0,Hà Nội,Giúp việc / Dịch vụ,location|family|other,retired,3913499,5,True,0,1,0,1,0,2.5,medium,north,hà nội,2026-04-19T00:38:59.589420
worker_0914,40,female,university,divorced,salary_range|skills,14.0,TP. Hồ Chí Minh,Lao động xây dựng,,employed,13508088,5,True,0,0,0,0,0,0.0,low,south_east,hồ chí minh,2026-04-19T00:38:59.589456
worker_0915,59,male,college,single,salary_range|skills,29.0,Vĩnh Phúc,Lái xe,other|health,employed,8730211,4,True,1,0,0,0,0,2.0,medium,north,vĩnh phúc,2026-04-19T00:38:59.589514
worker_0917,48,other,university,widowed,salary_range|skills,18.0,Nam Định,Nhân viên kho vận,family,self-employed,5461475,5,True,0,1,0,0,0,1.5,low,north,nam định,2026-04-19T00:38:59.589619
worker_0918,48,male,primary,single,salary_range|skills,19.0,Huế,Nhân viên bán hàng,location|other,employed,9618630,1,True,0,0,0,1,0,1.0,low,central,thừa thiên huế,2026-04-19T00:38:59.589640
worker_0919,62,other,college,widowed,salary_range|skills,30.0,Hải Phòng,Nông dân / Nông nghiệp,,self-employed,13930795,4,True,0,0,0,0,0,0.0,low,north,hải phòng,2026-04-19T00:38:59.589675
worker_0920,50,female,university,single,salary_range|skills,24.0,Thanh Hóa,Lái xe,,self-employed,9996718,5,True,0,0,0,0,0,0.0,low,north,thanh hóa,2026-04-19T00:38:59.589712
worker_0922,54,female,college,widowed,salary_range|skills,25.0,Nam Định,Pha chế,health|other|techGap,retired,3373703,4,True,1,0,1,0,0,3.5,medium,north,nam định,2026-04-19T00:38:59.589809
worker_0923,55,other,college,divorced,salary_range|skills,30.0,Nam Định,Kế toán / Hành chính,family|techGap,self-employed,5013800,4,True,0,1,1,0,0,3.0,medium,north,nam định,2026-04-19T00:38:59.589852
worker_0924,65,other,college,married,salary_range,30.0,Huế,Công nhân sản xuất,other|family|health,retired,12479420,4,True,1,1,0,0,0,3.5,medium,central,thừa thiên huế,2026-04-19T00:38:59.589872
worker_0925,36,male,primary,divorced,salary_range|skills,11.0,Cần Thơ,Công nhân sản xuất,techGap,retired,3648511,1,True,0,0,1,0,0,1.5,low,mekong,cần thơ,2026-04-19T00:38:59.589908
worker_0926,42,male,primary,divorced,salary_range|skills,17.0,Bắc Ninh,Nhân viên kho vận,,retired,10018819,1,True,0,0,0,0,0,0.0,low,north,bắc ninh,2026-04-19T00:38:59.589941
worker_0927,52,female,upper_secondary,married,salary_range|skills,30.0,Hà Nội,Lao động xây dựng,location|health|family,unemployed,0,3,True,1,1,0,1,0,4.5,medium,north,hà nội,2026-04-19T00:38:59.589974
worker_0929,65,other,primary,single,skills,30.0,Cần Thơ,Nhân viên kho vận,health|other|techGap,employed,7187634,1,True,1,0,1,0,0,3.5,medium,mekong,cần thơ,2026-04-19T00:38:59.590062
worker_0930,58,male,primary,single,salary_range|skills,30.0,TP. Hồ Chí Minh,Lao động xây dựng,techGap,employed,4861570,1,True,0,0,1,0,0,1.5,low,south_east,hồ chí minh,2026-04-19T00:38:59.590099
worker_0931,41,female,college,single,salary_range|skills,16.0,Hải Dương,Nhân viên kho vận,,self-employed,9796126,4,True,0,0,0,0,0,0.0,low,north,hải dương,2026-04-19T00:38:59.590159
worker_0932,51,male,primary,married,salary_range|skills,30.0,Vinhy,Nhân viên bán hàng,,unemployed,0,1,True,0,0,0,0,0,0.0,low,north,nghệ an,2026-04-19T00:38:59.590185
worker_0933,50,female,college,widowed,salary_range|skills,21.0,Thái Nguyên,Pha chế,,unemployed,0,4,True,0,0,0,0,0,0.0,low,north,thái nguyên,2026-04-19T00:38:59.590232
worker_0934,55,male,primary,single,salary_range|skills,30.0,Cần Thơ,Kế toán / Hành chính,techGap|location,self-employed,7130174,1,True,0,0,1,1,0,2.5,medium,mekong,cần thơ,2026-04-19T00:38:59.590306
worker_0935,57,male,upper_secondary,married,salary_range|skills,27.0,Thanh Hóa,Pha chế,family|other|location,unemployed,0,3,True,0,1,0,1,0,2.5,medium,north,thanh hóa,2026-04-19T00:38:59.590456
worker_0936,41,female,upper_secondary,single,salary_range|skills,17.0,Hà Nội,Công nhân sản xuất,,employed,11521493,3,True,0,0,0,0,0,0.0,low,north,hà nội,2026-04-19T00:38:59.590528
worker_0937,61,other,upper_secondary,widowed,salary_range,30.0,Thanh Hóa,Lái xe,other|family|location,retired,9512530,3,True,0,1,0,1,0,2.5,medium,north,thanh hóa,2026-04-19T00:38:59.590855
worker_0939,54,female,college,married,salary_range|skills,30.0,Huế,Nông dân / Nông nghiệp,techGap,employed,13943982,4,True,0,0,1,0,0,1.5,low,central,thừa thiên huế,2026-04-19T00:38:59.591095
worker_0943,36,male,college,married,salary_range|skills,14.0,Thanh Hóa,Thợ lành nghề,techGap|location,unemployed,0,4,True,0,0,1,1,0,2.5,medium,north,thanh hóa,2026-04-19T00:38:59.591599
worker_0944,58,female,primary,divorced,skills,29.0,Vũng Tàu,Nhân viên bán hàng,other,self-employed,12246453,1,True,0,0,0,0,0,0.0,low,south_east,vũng tàu,2026-04-19T00:38:59.591699
worker_0945,55,other,primary,divorced,salary_range|skills,29.0,Thái Nguyên,Thợ lành nghề,,retired,4090479,1,True,0,0,0,0,0,0.0,low,north,thái nguyên,2026-04-19T00:38:59.591809
worker_0947,53,male,primary,widowed,salary_range,25.0,Đà Nẵng,Công nhân sản xuất,health|family|other,unemployed,0,1,True,1,1,0,0,0,3.5,medium,central,đà nẵng,2026-04-19T00:38:59.592080
worker_0948,42,male,university,divorced,salary_range|skills,13.0,Thái Nguyên,Bảo vệ,,unemployed,0,5,True,0,0,0,0,0,0.0,low,north,thái nguyên,2026-04-19T00:38:59.592215
worker_0949,43,other,college,single,salary_range|skills,23.0,Hải Dương,Kế toán / Hành chính,,employed,8521290,4,True,0,0,0,0,0,0.0,low,north,hải dương,2026-04-19T00:38:59.592317
worker_0950,53,female,upper_secondary,married,salary_range|skills,28.0,Hải Phòng,Nông dân / Nông nghiệp,techGap|other|health,employed,12956009,3,True,1,0,1,0,0,3.5,medium,north,hải phòng,2026-04-19T00:38:59.592536
worker_0952,43,female,upper_secondary,single,salary_range|skills,23.0,Hải Phòng,Nhân viên bán hàng,techGap|location,self-employed,6457977,3,True,0,0,1,1,0,2.5,medium,north,hải phòng,2026-04-19T00:38:59.592862
worker_0953,65,female,college,widowed,salary_range|skills,30.0,Hải Dương,Thợ lành nghề,techGap|health|family,unemployed,0,4,True,1,1,1,0,0,5.0,high,north,hải dương,2026-04-19T00:38:59.593065
worker_0954,57,female,university,divorced,salary_range|skills,30.0,Cần Thơ,Kế toán / Hành chính,techGap,employed,14955869,5,True,0,0,1,0,0,1.5,low,mekong,cần thơ,2026-04-19T00:38:59.593309
worker_0955,57,female,college,widowed,salary_range|skills,30.0,Hải Dương,Kế toán / Hành chính,other|location,unemployed,0,4,True,0,0,0,1,0,1.0,low,north,hải dương,2026-04-19T00:38:59.593883
worker_0956,36,male,upper_secondary,widowed,salary_range,16.0,Vinhy,Nông dân / Nông nghiệp,,retired,5907744,3,True,0,0,0,0,0,0.0,low,north,nghệ an,2026-04-19T00:38:59.593970
worker_0957,59,other,college,married,skills,30.0,Hà Nội,Pha chế,location,unemployed,0,4,True,0,0,0,1,0,1.0,low,north,hà nội,2026-04-19T00:38:59.595238
worker_0958,60,other,primary,married,salary_range,30.0,TP. Hồ Chí Minh,Nhân viên kho vận,location|family|other,retired,8983986,1,True,0,1,0,1,0,2.5,medium,south_east,hồ chí minh,2026-04-19T00:38:59.595407
worker_0959,51,male,primary,widowed,salary_range|skills,27.0,Vũng Tàu,Bảo vệ,other|health,self-employed,12198606,1,True,1,0,0,0,0,2.0,medium,south_east,vũng tàu,2026-04-19T00:38:59.595695
worker_0960,56,male,upper_secondary,divorced,skills,30.0,Cần Thơ,Nông dân / Nông nghiệp,family|other,employed,4583273,3,True,0,1,0,0,0,1.5,low,mekong,cần thơ,2026-04-19T00:38:59.595873
worker_0961,45,male,college,single,salary_range,15.0,Nam Định,Nông dân / Nông nghiệp,,unemployed,0,4,True,0,0,0,0,0,0.0,low,north,nam định,2026-04-19T00:38:59.595993
worker_0964,55,other,primary,widowed,salary_range,28.0,Đà Lạt,Nhân viên bán hàng,health|techGap|other,employed,5864633,1,True,1,0,1,0,0,3.5,medium,central_highlands,lâm đồng,2026-04-19T00:38:59.596436
